X,Y
1.6172339553551467,0.51527676426449942
-0.28389472027438495,1.2765321326843844
0.67908765596667664,-0.60483776033496939
-0.36402901334715299,-1.547494965309854
-0.39124055278593367,-0.75061124681009095
-0.38107877448823846,0.068738923248864742
1.3843249573759024,-0.69096640807022003
0.11107466487581606,0.23570585187052182
-0.83422922069064898,-1.12038877932954
-0.44350788422061593,-1.9738080167143937
-0.55864318501699728,0.33569389814059619
0.98638981481061638,-0.050898021110226128
2.0477946223630976,0.067240447908662543
0.15509555506287293,0.29423681375053384
0.17768152838931961,1.6965190251471152
0.9033499026964763,0.014358722712671128
-0.076235857884565536,1.811134546921352
-1.0710625270397363,0.42037873357622407
0.35550271026181995,-0.17896396395623482
-0.33424740066649067,-0.47765359740191238
-0.75639693090043136,-0.43834369148502111
-1.1298120095593212,0.28125342572813078
0.33868339971778155,-0.63057809640187179
-1.7177829430914529,1.3075052710685242
-1.4689565903843349,-0.12532508957215299
0.44702837626181291,0.52959596765334493
-0.71938131550499351,-0.71402324002938578
-0.76965507858579651,0.18546029960643118
-0.58493948032808596,-1.7947226367716187
-0.30256872785431271,-1.1589613937762953
2.0418161751128094,1.253160392689594
-0.66182579596726221,-1.1817191857295626
-0.93708916061305347,-0.7710371260493869
1.3480880597323972,-1.2562207410470412
0.16997993313555335,0.44340970605611052
0.25186197244441888,-0.25508681229917646
0.21323592519046031,-1.6533632818711168
-0.89979088161247212,-0.33042901310427319
0.31316705849343907,-0.46765213926054711
-0.1371870685372357,2.7622486456330253
0.24383828418214759,-0.36333466040650508
1.8851960258555058,-0.030123140469586231
0.7035753769828631,0.59080022432406998
1.670548325524511,0.4315671325996655
0.73208907221551689,-0.81607934579418662
-0.83577565743846749,0.47993964778663828
0.53319663502878312,-1.2229047038919647
0.65718761861908837,0.095004672997876016
-0.35037759867653157,-0.13897408012482393
-1.1738888527016464,0.097629907348964082
-0.84633656118807332,-1.0387836947998714
-0.015266868082755599,0.81924571092327803
0.72942008839142891,-0.093860105948516695
-1.4457359915978041,-1.3030928101393779
0.73673910499817397,1.2922900059558367
1.0608138589874014,0.57304041943343453
-0.16565196557101847,-1.1077729177940296
0.13158005550092694,0.68223568103458621
0.87396257752350781,0.34431144405456282
-0.60569694862031898,0.90864213556477158
0.51539023194506761,2.2765456212541006
-1.4694506783748507,0.11710397864404549
0.32903316084555195,0.11431405730707721
-0.85070601316744188,0.82237856657473785
0.97799307244544798,-0.78192286274335121
-0.12606016270272905,0.19189706867167966
0.23903328583434191,-1.5357091411309622
0.89930436717935225,-0.52391761857185315
-1.477052569814761,-0.083798819152759968
0.28535500952645559,-0.75360683638094161
0.37645480523290237,-1.8075900342135898
-0.91265092276063564,0.62546192315218452
1.0714458257086372,-0.90762029223014851
0.12540034642189399,0.47042599124120055
-0.87168830876354497,-0.0090526987394182658
0.42121249443024639,-0.39221044938781885
-1.809534258449657,0.46889557014368449
0.058381166043623624,-1.1851485819678933
-1.2349225774778592,-0.40434753936392381
-0.21067213326904394,-1.3912865235340552
1.2694937273968874,-0.41321805068315176
0.14888670330393217,-1.1567043776764492
-0.59268660434693088,1.3767989771971421
0.30338331918237654,0.65523563553320252
-0.2490848554939841,0.83741006705429366
0.12369528303875835,-1.2834006094661228
-0.48589707637456803,-0.68663100980729974
-1.72526758155537,-0.14447062824113469
-0.093497769523975177,-0.4615495104578814
0.19956397898066047,0.53200959588015584
-1.319764982288878,-0.60965432078484294
-0.80355657880210341,0.79789376816900204
-0.13573163296917595,0.19616679897969896
0.5853016111355962,0.78672956859727816
2.121285590895913,-1.5418118300274886
0.7156070262278994,-0.070331534415836158
-1.908666424236642,-0.10386068914734078
0.924014541072121,2.9387013086270488
-0.70528882681543659,0.16413003118299904
1.9955299845522592,1.8674656782644792
1.197842485924834,-2.308450328327242
2.0550549246777985,-0.85229329687601463
-0.1714825026872383,-0.3337780109191274
-1.3955467728531261,-1.1726858715658073
-0.54799893848187997,0.95327732140465882
-1.1656664697893653,0.79633712723088801
-1.4155567433418623,1.3636480889955973
0.73749705436256707,0.41649828244409731
-0.7021277731102018,-0.63994294569460197
0.58348346908224391,0.43714319277614189
-0.038479404267616389,0.17156203484900562
1.8993458304006752,-2.1773682243427692
0.29382449984435988,0.57556797866068843
-1.0533269975033983,1.5718540372110674
-1.2933730112742892,-0.8409604811312299
1.4008653070719119,-0.92925935433043105
-0.91074112064529733,1.4736616035964609
1.4496401554678944,0.72181343595369296
1.2653773268684227,0.77526211692514058
-0.7849597474334814,-1.0228754046640192
-0.69734746205023634,0.5256063438369788
1.1127043923737552,0.56308876692146681
0.58443184102366363,-0.057671451436009255
-1.40609994325267,0.50012977337596409
0.85961027532263601,0.83622182438964654
0.096260338108752397,-1.1639342299025572
0.81138658372027661,-0.29959733475084405
-1.4302169233556543,-1.2017807119317083
-1.2331478390571362,-0.71400978501094559
-1.8292017269260665,-1.220649764490076
-0.15744446076511007,-0.59096744691139136
-0.98407689687747046,1.0641784382605823
-0.21301621797026724,1.199159423007581
-0.21291130878393286,1.1664596290920588
0.806850769974088,0.31291134134920212
1.0284984233184864,-0.01274812003226556
-2.2386120002755696,-1.2060102485935453
-0.76203883506820846,0.60402560060952493
-0.17267306554980683,0.059064234286401666
0.63046856811066776,-0.24821324378355902
-0.91945260624044878,-0.52297573320321744
2.119076530596256,0.12563849147889991
1.3871497169946974,0.031434794871208746
0.80985914336482046,0.13554931248227933
-0.77214131115654427,0.14265285235120428
0.92814796616341588,0.92378760714572716
0.39104879904878442,-0.16935829821006157
0.85282195518206982,-1.9196937706838353
1.9958870411319083,-2.0764357814808516
0.51360442888198454,0.11262581000557012
0.43940647126446691,1.3319232020360565
0.40904970549312492,-1.0066581776673742
0.24552748950100692,-0.81325190953160686
-0.9666117954777026,0.11610138645362918
-0.25915751067486059,0.28824025280299476
2.1047433856722186,1.1264065456245469
-0.42546464940589357,0.90581177459416284
1.3997741606852809,-0.43759794149009856
0.36699637641884708,0.41970991562250132
-0.3725088733025107,1.9579314916700858
-0.51601236760386071,0.62990862643881762
0.2653829826325842,-0.98718202024567747
1.2580883098273692,-2.1707161884494344
0.62353307911375278,0.35073945814810303
-0.19202867098606916,-1.6594151238337276
2.2706350696655639,1.8130394453649241
-0.94183921585304553,0.36213415196793536
0.84913991198750716,-0.79380364789099367
0.31081414914378513,0.9025363244856992
1.4428879385246669,-0.097246078945658856
0.7125326692760261,-0.96410807087909323
0.66791306504150161,-0.93366365323624112
0.15835599678353846,0.28163578223000252
0.26932854039854481,0.29349673530903309
-0.32345158081790809,0.53600368614116078
-0.074592975486386007,-0.88167239019900734
0.24803800845522281,1.6746049704884087
0.092226507729139026,1.0112111076713193
0.14272758338944938,2.0665177828487322
-0.34922635578783401,0.09293866389370127
2.2585536715008305,0.18369980534520042
0.077360427123837713,0.3374541759359394
0.77475850922413603,-0.87314662007793986
-1.4366031667505146,-0.33542418090677306
-0.73193054294088911,-1.1944968078989615
-1.0544858230641354,1.4790737514834975
-1.6795095314400676,0.43415793784260742
-0.36428942439893858,-1.1021659039770215
1.3653032466302393,-0.4468246549173614
-0.96915396496134543,0.27604200236769283
-1.1335861903559807,1.1995999354158307
-0.26783031173464261,0.29783890276453345
0.21311298696141645,-0.71340093675326166
-1.0069567944951539,-0.86057882312902201
1.2413940320113674,0.59738923735463678
-0.72401415644657729,0.95016387606511366
-1.03400201397938,0.24066273415295969
0.10354666257763599,-0.58009687560409562
0.25204065800372555,1.1414584005416974
0.093294921601104919,0.17581354504071403
0.98137328176036931,-0.79373296562805196
-0.1485002278679238,0.0319617420003281
1.9777115812937556,0.89834969192231473
-1.1728158918495646,0.30037861323618326
0.58053114089677316,-1.042720898851033
0.44554532759274418,0.27352181691010591
0.92658046821734208,0.22204358409067282
0.45689224025025249,-0.54393811786384716
0.61211562898405303,-1.2741953689531087
-0.93753177103249008,0.72060642665435526
1.5258339906577034,0.839969896591511
-0.83391092671918976,1.3400920882884604
-0.10599671319190596,-0.060785665746909766
-0.46215699583509429,1.7864998591885399
-1.906411873187525,0.78681945876086956
-0.20821430507559976,-0.63735570913782935
1.343078954277934,0.34313367180116039
1.0575133645697574,0.4084097238421549
-1.1645112590491651,2.4220672982360569
-1.5519390733015705,-1.4286731262181809
-0.40125120291169991,1.2978934462100089
3.1372842373751131,0.25585126905834021
-0.56745216969369716,0.20763910556906198
0.28083581792605833,-1.8199428986911823
-0.29637444827504011,-0.3529503229509659
-0.24497198279366608,0.81730656262992263
0.26758706153910072,-0.42085626475471005
0.48550850241252769,-1.5879902269641368
-0.45892486086391354,-0.005876490899195114
-0.098164725976758488,1.0396943757834824
1.7762198905167412,-0.1503151407490588
-0.1021921575060943,0.5423516915793527
0.39049453248656529,1.1349827441510552
0.013084609976190226,1.1593455997935063
-0.75837047998747831,-0.0050735252655668061
0.79258883494731081,-1.2519819021367675
-0.067556513927529302,-1.7145065832520177
-1.6233080870377199,1.4689778261615587
-1.2133468436478456,-0.62561372614682709
-0.2146225438248715,1.1843649226660078
0.67449790146698652,-0.092009241326712496
-0.33790765596891942,-0.15158338321306941
-2.8464112236251449,0.76111116620673269
0.14985684733807447,-0.14353107807414817
0.0093858631014561173,0.33022480375467805
0.61524337047088107,0.39674306659005759
0.69455336604677498,-0.21525726424207053
-0.6106951316340633,-1.6269914208596516
-0.068709556625130105,1.4235544962734747
-0.1113663464633671,1.5869033521891454
0.4852522031564781,-0.34354840421790783
-0.79663794944820732,1.8660164670448036
0.49301058832055988,-1.6387916484577665
0.34294856281668307,-0.47485825733876541
-0.39280872934362993,0.23128539349499891
-1.0482156648654639,1.5052500813857406
-0.054838165193109495,-0.68106898223903034
-1.2518586195756474,-0.94162659750865585
-0.17918474779482513,-0.74439740287918699
0.19578094188782105,0.038868677539361365
0.14113040898013982,0.042302100514750481
0.37512386801624548,0.20803121579455983
0.53183773677817814,0.23257662327271814
0.33294056761273372,-0.52230944672871094
1.3677579269520121,-0.95097609986459886
0.011261310372086634,-0.38822479635449142
0.33399244103656817,-1.8637800129645348
-0.13111999490612228,0.053917601712804381
-1.4587085756215505,-0.88699226819644295
-0.5032511199198868,-1.0885207721382302
-0.81069752872168743,-1.5268227401286558
2.0567318978006135,0.62167754826393451
-0.10552958013786479,-0.042157889536612418
-0.71558382239081331,-0.19475102474320632
1.1339090284134563,1.7398788094155206
0.5344906024646775,-0.51387103727390482
0.46052833560768341,-0.43056863763500047
-0.56353051808676602,-1.3451068797981616
-0.50976402960836975,-0.66864780849488381
-0.4041783813560888,0.24762243883716684
0.64170066104539725,0.31546539481590469
-0.10427442137320418,-0.053405782784916145
1.2795448035794648,-1.3232395133983461
-0.21814219191884796,-0.82438895887401542
1.5303128303893805,-0.90618226705175697
0.95329921317455235,0.86152702704367379
0.43987436940325986,-0.89304792920410903
0.6851272626256133,0.6866288025944054
1.3524013446280667,-1.1646951215976509
0.053393360277928216,0.98190523857325618
-0.087835288159111388,1.2504410424150976
0.95710410994532313,-1.8629233426029677
0.0558125370966229,1.0196642480597866
2.0894040244366305,-1.6486210651014952
0.94020290914948534,-0.026812649021597319
0.29155267077681801,-0.36749673244931169
0.53872039788402681,-0.10637976755857305
-1.5801208884267328,-0.6712350754244959
-0.72772749051247354,1.4918317528238363
1.4685515731322654,0.43727559384554637
-1.2973680408446395,0.67055811150751388
-0.6413853247775938,0.63457689172752807
-0.96098586366191774,-0.57220334877851975
-0.30836693887466193,-0.14465414022770118
-0.71072135005383952,0.51059023706034345
-0.27021633239385512,1.6174771127355254
-0.36906683942859642,0.97585193136557069
0.55501904050197537,-0.74685141693011969
0.37656550591318111,-0.55100953951234255
1.3381648142894655,0.15299681430939946
-0.17724565470450254,0.63464800667852606
0.35386012620922686,-0.93835985533731958
-1.4194796955636428,0.091995956265213757
0.30292882914212099,0.4794091566161931
0.23432924166422672,0.24257476522972643
1.4353955034836434,2.1409081999235502
0.014301127686310883,0.6370709086546581
1.1757354252697534,1.4475238702087621
-1.9746927863469568,0.14432833540965345
-1.2392145918967628,1.323473262113857
-0.57494821674086249,0.56480116361829169
-0.73158366088769256,-0.81906686586591082
-0.26580017802403338,0.23351467627556663
-0.65545130862171774,0.29184662815566964
1.0772884636665132,1.5469018337143554
-0.70313506261305792,-1.1356719219325415
-0.6144184849970723,1.8989678986493497
-1.2861418953663346,-1.0502745803659559
-0.32327802232001462,0.60963546576923666
-0.51048907420850853,0.13729709958486691
-1.1737873879315774,0.89115009346475926
-1.1645616969717858,1.0339246502700448
-0.15873402513010734,-0.54838914149913431
-0.27850379761572486,-1.257731960275509
-1.3099345091742247,0.14860680320369438
-0.06435110329533493,0.84688955753263118
-1.3248742121963764,0.50792592324647334
0.86396532644452739,0.55614270136815913
